filename,width,height,class,xmin,ymin,xmax,ymax
Snapinsta-app_347569803_952430139245299_3016540760527748362_n_1080_jpg.rf.c04315238c1547aa45238b44ad536ad6.jpg,640,640,fake air force,86,174,563,597
Snapinsta-app_347569803_952430139245299_3016540760527748362_n_1080_jpg.rf.c04315238c1547aa45238b44ad536ad6.jpg,640,640,fake air force,54,39,533,465
ori159_jpg.rf.bfa22287007f7d4031bc46343178a1a6.jpg,640,640,ori air force,78,88,627,640
fake160_jpg.rf.c0515de01c186cdb3c04af03416df99f.jpg,640,640,fake air force,37,149,615,518
fake160_jpg.rf.c0515de01c186cdb3c04af03416df99f.jpg,640,640,fake air force,29,237,605,640
fake15_jpg.rf.c06a71c3b61f67cebf3e4ce256ff48a3.jpg,640,640,fake air force,71,37,526,584
fakejordan265_jpg.rf.c05f4597da7c4956f8657dc240f6cdc5.jpg,640,640,fake jordan 1,15,23,640,640
fakejordan265_jpg.rf.c05f4597da7c4956f8657dc240f6cdc5.jpg,640,640,fake jordan 1,133,276,599,619
fake114_jpg.rf.c0a8bd4788e3251e28d888133b8bc388.jpg,640,640,fake air force,281,59,592,610
fake114_jpg.rf.c0a8bd4788e3251e28d888133b8bc388.jpg,640,640,fake air force,42,227,338,640
fake114_jpg.rf.c0a8bd4788e3251e28d888133b8bc388.jpg,640,640,fake air force,40,90,335,640
fake12_jpg.rf.c0750a953045da5994a0ae8e642fc393.jpg,640,640,fake air force,193,45,513,640
fake12_jpg.rf.c0750a953045da5994a0ae8e642fc393.jpg,640,640,fake air force,139,0,412,483
fake279_jpg.rf.c0835115e8be28467532de67564e8827.jpg,640,640,fake air force,47,206,429,417
fake279_jpg.rf.c0835115e8be28467532de67564e8827.jpg,640,640,fake air force,58,306,502,553
ori15_jpg.rf.c0b1730807b9cef404f074c3643edfd6.jpg,640,640,ori air force,0,0,594,555
ori15_jpg.rf.c0b1730807b9cef404f074c3643edfd6.jpg,640,640,ori air force,0,59,640,640
orijordan28_jpg.rf.c0e18bee9bd54e27feec8d831d11e824.jpg,640,640,ori jordan 1,0,192,411,640
orijordan28_jpg.rf.c0e18bee9bd54e27feec8d831d11e824.jpg,640,640,ori jordan 1,205,49,640,537
orijordan11_jpg.rf.c0ec8e10f3325a3a2fc966b839d71954.jpg,640,640,ori jordan 1,27,76,639,640
fakejordan153_jpg.rf.c0da0189de19340aaea923ed9af30dca.jpg,640,640,fake jordan 1,0,124,470,601
fakejordan153_jpg.rf.c0da0189de19340aaea923ed9af30dca.jpg,640,640,fake jordan 1,58,0,613,556
Snapinsta_app_video_323804722_3487920708109066_8856991948755599329_n_mp4-25_jpg.rf.c1001483a3611b2a47bd851d778cb0ee.jpg,640,640,fake air force,150,55,554,636
ori239_jpg.rf.c1155f3fec686932cbfe6d51eae5b11d.jpg,640,640,ori air force,4,160,640,383
fake222_jpg.rf.c131a7a6b902a55010c49359efe01693.jpg,640,640,fake air force,55,0,640,461
fakejordan190_jpg.rf.c154c5cbfa7cbd6c2bfc9e841e8c72aa.jpg,640,640,fake jordan 1,102,222,640,455
fakejordan190_jpg.rf.c154c5cbfa7cbd6c2bfc9e841e8c72aa.jpg,640,640,ori jordan 1,393,496,640,632
fakejordan190_jpg.rf.c154c5cbfa7cbd6c2bfc9e841e8c72aa.jpg,640,640,fake jordan 1,38,172,520,383
ori109_jpg.rf.c11f947ed16edac0e21adbe0d1c74c07.jpg,640,640,ori air force,0,156,640,535
Snapinsta-app_369891744_2050366628639869_2450805999815085657_n_1080-1-_jpg.rf.c131fe3e09f2ab2980f150e8c69574ae.jpg,640,640,fake jordan 1,2,0,530,418
fake216_jpg.rf.c167abb8f1703b1eaacde675a3578798.jpg,640,640,fake air force,297,38,589,632
fake216_jpg.rf.c167abb8f1703b1eaacde675a3578798.jpg,640,640,fake air force,21,35,314,616
Snapinsta-app_363502376_6512282092182519_4561494180098667086_n_1080_jpg.rf.c18373b2f8004b0bb02fad5f3df6f0c4.jpg,640,640,ori jordan 1,44,222,620,629
fakejordan236_jpg.rf.c184b46b97df743aaf0c6041b08c0759.jpg,640,640,fake jordan 1,75,26,640,513
fakejordan236_jpg.rf.c184b46b97df743aaf0c6041b08c0759.jpg,640,640,fake jordan 1,0,156,547,608
fakejordan117_jpg.rf.c1a90d9d5a64cef5c3b82c29874c61b7.jpg,640,640,fake jordan 1,283,40,551,573
fakejordan117_jpg.rf.c1a90d9d5a64cef5c3b82c29874c61b7.jpg,640,640,fake jordan 1,54,15,335,549
fake3_jpg.rf.c187ce462aa08d6c7016cdc2cff92e94.jpg,640,640,fake air force,50,86,390,462
fake3_jpg.rf.c187ce462aa08d6c7016cdc2cff92e94.jpg,640,640,fake air force,298,172,616,535
ori196_jpg.rf.c19a73a40d1f46a871b50c83111a65d6.jpg,640,640,ori air force,32,119,640,640
ori196_jpg.rf.c19a73a40d1f46a871b50c83111a65d6.jpg,640,640,ori air force,0,126,480,569
Snapinsta_app_video_323804722_3487920708109066_8856991948755599329_n_mp4-25_jpg.rf.c1d54c1dff9c2244fdcbf8349da7fc37.jpg,640,640,fake air force,84,0,632,639
fake249_jpg.rf.c1af3074a97b875d9ae0429bb0ca59c2.jpg,640,640,fake air force,142,139,339,491
fake249_jpg.rf.c1af3074a97b875d9ae0429bb0ca59c2.jpg,640,640,fake air force,311,147,499,504
ori242_jpg.rf.c1db22af84f7073e2b1a34357c54a027.jpg,640,640,ori air force,68,40,640,624
fake140_jpg.rf.c2331acd06d167c534d2c5eaa3411089.jpg,640,640,fake air force,126,27,477,589
ori251_jpg.rf.c2364e4e1779df27f472f495344cf0c3.jpg,640,640,ori air force,49,248,627,464
ori251_jpg.rf.c2364e4e1779df27f472f495344cf0c3.jpg,640,640,ori air force,148,155,640,331
fakejordan119_jpg.rf.c23d61eca434907080f1c6b49c30fc27.jpg,640,640,fake jordan 1,0,109,398,640
fakejordan119_jpg.rf.c23d61eca434907080f1c6b49c30fc27.jpg,640,640,fake jordan 1,207,14,625,587
orijordan107_jpg.rf.c2224292cb4821be226f5edc98ece6f9.jpg,640,640,ori jordan 1,8,80,513,372
orijordan107_jpg.rf.c2224292cb4821be226f5edc98ece6f9.jpg,640,640,ori jordan 1,29,154,630,520
fakejordan34_jpg.rf.c2642bb8de50931045b35db5ef236484.jpg,640,640,fake jordan 1,26,71,640,640
SaveInsta_App-3169675550984689733_mp4-6_jpg.rf.c298a72ad10db8f0549dea3d916e6bba.jpg,640,640,ori air force,273,286,541,472
SaveInsta_App-3169675550984689733_mp4-6_jpg.rf.c298a72ad10db8f0549dea3d916e6bba.jpg,640,640,ori air force,207,214,353,389
fake16_jpg.rf.c2ad7b0b0b86ecf1652df933d35cc7b2.jpg,640,640,fake air force,0,0,640,640
ori173_jpg.rf.c2e1f43b9d0a81ab41f8c2af8ef88665.jpg,640,640,ori air force,63,41,265,419
ori173_jpg.rf.c2e1f43b9d0a81ab41f8c2af8ef88665.jpg,640,640,ori air force,273,70,487,499
ori214_jpg.rf.c293076180038c206850f2f9799bafd7.jpg,640,640,ori air force,338,204,573,587
ori214_jpg.rf.c293076180038c206850f2f9799bafd7.jpg,640,640,ori air force,76,215,374,580
ori99_jpg.rf.c340e413392ea75c622e7aa4ed447ec8.jpg,640,640,ori air force,0,74,614,457
ori99_jpg.rf.c340e413392ea75c622e7aa4ed447ec8.jpg,640,640,ori air force,178,39,640,344
fake76_jpg.rf.c34884ade6d2c340928315f9331881f4.jpg,640,640,fake air force,335,124,636,572
fake76_jpg.rf.c34884ade6d2c340928315f9331881f4.jpg,640,640,fake air force,0,173,311,640
fake128_jpg.rf.c34759054d546c0b8767c33b303c570d.jpg,640,640,fake air force,166,165,547,631
fake128_jpg.rf.c34759054d546c0b8767c33b303c570d.jpg,640,640,fake air force,0,250,374,640
fake207_jpg.rf.c32b61edbd4db276c4a0eb8aebd74844.jpg,640,640,fake air force,37,32,615,625
fake140_jpg.rf.c37949ecc889ff5df719250cc2f858a0.jpg,640,640,fake air force,0,0,605,640
ori170_jpg.rf.c36c1238157360a8203408318b4696d6.jpg,640,640,ori air force,0,50,579,567
ori170_jpg.rf.c36c1238157360a8203408318b4696d6.jpg,640,640,ori air force,0,27,484,438
fake261_jpg.rf.c371d696b5983e261f19a9db719efe8d.jpg,640,640,fake air force,0,263,521,596
fake261_jpg.rf.c371d696b5983e261f19a9db719efe8d.jpg,640,640,fake air force,9,7,533,335
orijordan246_jpg.rf.c399acbe0efa2107da1b57f7322126f0.jpg,640,640,ori jordan 1,72,157,640,640
orijordan246_jpg.rf.c399acbe0efa2107da1b57f7322126f0.jpg,640,640,ori jordan 1,0,0,545,466
fake282_jpg.rf.c3b762f7c441ec3dd1f3e52bba7864ed.jpg,640,640,ori air force,320,174,538,537
368519424_6667826286612476_4481946937357601006_n_jpg.rf.c3f24c3b4a5aa6c45c4568fe40e0aa04.jpg,640,640,fake air force,53,25,575,583
370088273_6577834738976593_8996221423499775816_n_jpg.rf.c404ca82bd2d129a4af3a4965b005d51.jpg,640,640,ori jordan 1,148,163,369,546
370088273_6577834738976593_8996221423499775816_n_jpg.rf.c404ca82bd2d129a4af3a4965b005d51.jpg,640,640,ori jordan 1,364,187,579,592
fakejordan17_jpg.rf.c3ed261109290ecc50b01443403fad72.jpg,640,640,fake jordan 1,107,167,367,538
fakejordan17_jpg.rf.c3ed261109290ecc50b01443403fad72.jpg,640,640,fake jordan 1,313,168,509,512
orijordan239_jpg.rf.c43d86de5c81fefce550c69055e8a9ba.jpg,640,640,ori jordan 1,0,0,640,640
fake201_jpg.rf.c42e09eed70c5fad839469a191e51e6b.jpg,640,640,fake air force,0,302,444,639
fake201_jpg.rf.c42e09eed70c5fad839469a191e51e6b.jpg,640,640,fake air force,0,0,467,315
orijordan59_jpg.rf.c4267f0c9d51e22397d10d0ca8940eeb.jpg,640,640,ori jordan 1,0,0,596,530
orijordan188_jpg.rf.c44000be9f06ce7cff04ab02e66d6ded.jpg,640,640,ori jordan 1,92,0,327,640
orijordan188_jpg.rf.c44000be9f06ce7cff04ab02e66d6ded.jpg,640,640,ori jordan 1,319,1,550,640
fakejordan249_jpg.rf.c45a15a56db29301de0d2544ccf9fb72.jpg,640,640,fake jordan 1,323,161,526,571
fakejordan249_jpg.rf.c45a15a56db29301de0d2544ccf9fb72.jpg,640,640,fake jordan 1,138,164,331,579
Snapinsta-app_267119392_285825683499134_251601559812809044_n_1080_jpg.rf.c449165436ab7a76d936bbe9b78150e6.jpg,640,640,fake air force,104,52,346,550
Snapinsta-app_267119392_285825683499134_251601559812809044_n_1080_jpg.rf.c449165436ab7a76d936bbe9b78150e6.jpg,640,640,fake air force,278,55,489,590
orijordan150_jpg.rf.c45ecb996b75a732fbb263cebd922065.jpg,640,640,ori jordan 1,60,162,602,467
orijordan150_jpg.rf.c45ecb996b75a732fbb263cebd922065.jpg,640,640,ori jordan 1,66,197,372,388
fakejordan37_jpg.rf.c4a4471ba281e51edfcf3a2abeca4823.jpg,640,640,fake jordan 1,0,29,591,566
fakejordan37_jpg.rf.c4a4471ba281e51edfcf3a2abeca4823.jpg,640,640,fake jordan 1,106,180,578,576
fake297_jpg.rf.c4820d0ef5c255c5d73a47f87a013159.jpg,640,640,fake air force,121,26,604,365
fake297_jpg.rf.c4820d0ef5c255c5d73a47f87a013159.jpg,640,640,fake air force,34,280,526,613
fakejordan64_jpg.rf.c4a79f6f80f52a543cf3cbcd18226f25.jpg,640,640,fake jordan 1,91,135,640,541
orijordan212_jpg.rf.c48d8d733ab661d7e4aea806a5e33cc2.jpg,640,640,ori jordan 1,0,165,640,506
orijordan212_jpg.rf.c48d8d733ab661d7e4aea806a5e33cc2.jpg,640,640,ori jordan 1,155,142,632,413
orijordan257_jpg.rf.c49bc3a756bffe5bd4619301d2ba6be9.jpg,640,640,ori jordan 1,139,0,611,612
orijordan257_jpg.rf.c49bc3a756bffe5bd4619301d2ba6be9.jpg,640,640,ori jordan 1,4,0,428,568
Snapinsta-app_319022826_679638773723551_8867251189458700117_n_1080_jpg.rf.c4bef29d29b6c17ce5979fb06f9be120.jpg,640,640,fake air force,46,12,640,487
Snapinsta-app_319022826_679638773723551_8867251189458700117_n_1080_jpg.rf.c4bef29d29b6c17ce5979fb06f9be120.jpg,640,640,fake air force,0,228,543,620
ori213_jpg.rf.c4d0335eee441843bdb79f52639fb347.jpg,640,640,ori air force,106,0,640,534
fake251_jpg.rf.c4d56d2cc607e1f769b28c9dba3014e0.jpg,640,640,fake air force,0,0,480,514
fake251_jpg.rf.c4d56d2cc607e1f769b28c9dba3014e0.jpg,640,640,fake air force,153,138,640,640
fakejordan84_jpg.rf.c4b55654b91a3b0051d9c7a82134cc94.jpg,640,640,fake jordan 1,0,0,640,640
fakejordan84_jpg.rf.c4b55654b91a3b0051d9c7a82134cc94.jpg,640,640,fake jordan 1,0,155,451,640
fakejordan72_jpg.rf.c4f1bfb517beff9f146062f332da76ab.jpg,640,640,fake jordan 1,12,285,583,609
fakejordan72_jpg.rf.c4f1bfb517beff9f146062f332da76ab.jpg,640,640,fake jordan 1,30,51,597,345
fakejordan283_jpg.rf.c520d0e361255a8a5991a93c8fb6a2e3.jpg,640,640,fake jordan 1,19,0,525,463
fakejordan283_jpg.rf.c520d0e361255a8a5991a93c8fb6a2e3.jpg,640,640,fake jordan 1,36,237,554,627
Snapinsta_app_video_323804722_3487920708109066_8856991948755599329_n_mp4-14_jpg.rf.c4eac1c1c177bb646d6c7628df2adc34.jpg,640,640,fake air force,0,121,542,639
SaveInsta_App-3180374285335138741_mp4-8_jpg.rf.c50069d4916c35504666ea8d5160b5c5.jpg,640,640,ori jordan 1,0,0,640,640
orijordan57_jpg.rf.c53e9a2f8469903eb8d320da9596d7ec.jpg,640,640,ori jordan 1,68,98,478,538
ori213_jpg.rf.c52f3e0d42d7ef961186ad3900ccf699.jpg,640,640,ori air force,1,25,604,365
fake55_jpg.rf.c551a898eff0b48c0aa88a768ed58eaf.jpg,640,640,fake air force,0,0,640,640
Snapinsta-app_243069835_1015610589230026_5557639815919872877_n_1080_jpg.rf.c537e14a1c82c6608b3fd46b1514b0dd.jpg,640,640,fake jordan 1,149,66,325,564
Snapinsta-app_243069835_1015610589230026_5557639815919872877_n_1080_jpg.rf.c537e14a1c82c6608b3fd46b1514b0dd.jpg,640,640,fake jordan 1,314,71,493,562
Snapinsta_app_video_323804722_3487920708109066_8856991948755599329_n_mp4-6_jpg.rf.c56fad0bbdf24eb2e9703ab6163602f3.jpg,640,640,fake air force,0,0,635,640
ori56_jpg.rf.c589540f08227a4b3ed41ea6c2bf9bad.jpg,640,640,ori air force,291,66,576,595
ori56_jpg.rf.c589540f08227a4b3ed41ea6c2bf9bad.jpg,640,640,ori air force,25,69,304,624
fake34_jpg.rf.c55691a534e5563691642e8a228d52d9.jpg,640,640,fake air force,0,0,640,640
ori56_jpg.rf.c58f0038a696ec7c6fa8d401240aa860.jpg,640,640,ori air force,0,0,459,564
ori56_jpg.rf.c58f0038a696ec7c6fa8d401240aa860.jpg,640,640,ori air force,233,49,640,640
fake184_jpg.rf.c5c186144efee43a332de2fdc5941aa8.jpg,640,640,fake air force,63,47,608,621
orijordan188_jpg.rf.c5bb70dd58c12056688af732c61924d4.jpg,640,640,ori jordan 1,109,0,640,569
orijordan188_jpg.rf.c5bb70dd58c12056688af732c61924d4.jpg,640,640,ori jordan 1,0,75,526,640
Snapinsta-app_371314670_6522219724526806_3216042761794519472_n_1080_jpg.rf.c5cf444a9419bbd1a5cb494d454196b2.jpg,640,640,ori air force,44,45,636,391
Snapinsta-app_371314670_6522219724526806_3216042761794519472_n_1080_jpg.rf.c5cf444a9419bbd1a5cb494d454196b2.jpg,640,640,ori air force,0,302,640,628
Snapinsta-app_363317638_6514681645236522_3017144436561960074_n_1080_jpg.rf.c5cd5baa160cde2096d672192a0a4d4a.jpg,640,640,fake air force,332,4,588,605
Snapinsta-app_363317638_6514681645236522_3017144436561960074_n_1080_jpg.rf.c5cd5baa160cde2096d672192a0a4d4a.jpg,640,640,fake air force,67,4,335,594
fakejordan51_jpg.rf.c5fd0fba2a611a1b352ef4e5eade2686.jpg,640,640,fake jordan 1,36,162,494,537
fakejordan51_jpg.rf.c5fd0fba2a611a1b352ef4e5eade2686.jpg,640,640,fake jordan 1,231,185,560,597
orijordan200_jpg.rf.c60a953a72c759613d6331a881e066b2.jpg,640,640,ori jordan 1,0,107,323,616
orijordan200_jpg.rf.c60a953a72c759613d6331a881e066b2.jpg,640,640,ori jordan 1,323,88,640,629
fakejordan257_jpg.rf.c63bc9f36df40634a1df53120d73b74d.jpg,640,640,fake jordan 1,271,60,583,497
fakejordan257_jpg.rf.c63bc9f36df40634a1df53120d73b74d.jpg,640,640,fake jordan 1,117,64,405,458
fakejordan277_jpg.rf.c6328ac420529296bcfa4b578e43b175.jpg,640,640,fake jordan 1,307,75,640,576
fakejordan277_jpg.rf.c6328ac420529296bcfa4b578e43b175.jpg,640,640,fake jordan 1,0,58,314,561
orijordan2_jpg.rf.c6bb4c5dbcadd68cf60d44cbc5801cfa.jpg,640,640,ori jordan 1,11,165,582,432
orijordan2_jpg.rf.c6bb4c5dbcadd68cf60d44cbc5801cfa.jpg,640,640,ori jordan 1,87,75,520,298
orijordan27_jpg.rf.c659161e7502f3ba2f195a3fe3112e5b.jpg,640,640,ori jordan 1,30,0,525,639
orijordan27_jpg.rf.c659161e7502f3ba2f195a3fe3112e5b.jpg,640,640,ori jordan 1,160,84,550,640
ori16_jpg.rf.c6b72339ed880d05238274b18a36d83a.jpg,640,640,ori air force,9,7,622,639
orijordan242_jpg.rf.c70128192d33216f40787aed787128af.jpg,640,640,ori jordan 1,0,48,384,595
orijordan242_jpg.rf.c70128192d33216f40787aed787128af.jpg,640,640,ori jordan 1,168,142,640,640
fakejordan272_jpg.rf.c699b0d8c6a8cf7682b05a642da3aa6f.jpg,640,640,fake jordan 1,0,23,401,449
fakejordan272_jpg.rf.c699b0d8c6a8cf7682b05a642da3aa6f.jpg,640,640,fake jordan 1,146,99,640,616
fakejordan117_jpg.rf.c6cc0b0cf7967cc1022a9118dbf87133.jpg,640,640,fake jordan 1,220,27,614,588
fakejordan117_jpg.rf.c6cc0b0cf7967cc1022a9118dbf87133.jpg,640,640,fake jordan 1,6,109,412,640
fakejordan80_jpg.rf.c7349e7387c4f3dc75bccc5de822ed94.jpg,640,640,fake jordan 1,199,0,640,531
fakejordan80_jpg.rf.c7349e7387c4f3dc75bccc5de822ed94.jpg,640,640,fake jordan 1,0,179,498,640
orijordan1_jpg.rf.c6c41067b78e9e498014ed04eb550ae1.jpg,640,640,ori jordan 1,74,90,323,568
orijordan1_jpg.rf.c6c41067b78e9e498014ed04eb550ae1.jpg,640,640,ori jordan 1,309,99,562,569
SaveInsta_App-3180374285335138741_mp4-10_jpg.rf.c7251322470a327727e3c5bf77fc12cc.jpg,640,640,ori jordan 1,21,215,635,570
Snapinsta_app_video_323804722_3487920708109066_8856991948755599329_n_mp4-2_jpg.rf.c76b206703bda9fd332912f6e23bc5bf.jpg,640,640,fake air force,88,105,637,620
fakejordan19_jpg.rf.c7388208db1c51bb9e740d52b9ec29dc.jpg,640,640,fake jordan 1,82,241,460,624
fakejordan19_jpg.rf.c7388208db1c51bb9e740d52b9ec29dc.jpg,640,640,fake jordan 1,253,90,632,473
Snapinsta-app_371739621_311957981350779_6128064001390704184_n_1080_jpg.rf.c76c38cf11185144cf92b884c46e4568.jpg,640,640,ori air force,0,0,307,639
Snapinsta-app_371739621_311957981350779_6128064001390704184_n_1080_jpg.rf.c76c38cf11185144cf92b884c46e4568.jpg,640,640,ori air force,301,0,610,636
ori119_jpg.rf.c7a429e18f49277ced633b7220992fc4.jpg,640,640,ori air force,327,34,601,499
ori119_jpg.rf.c7a429e18f49277ced633b7220992fc4.jpg,640,640,ori air force,107,39,358,494
orijordan107_jpg.rf.c79bcae8b62688cf1237d0fb379388ec.jpg,640,640,ori jordan 1,129,13,640,533
orijordan107_jpg.rf.c79bcae8b62688cf1237d0fb379388ec.jpg,640,640,ori jordan 1,0,12,640,640
Snapinsta-app_284192474_6006731559343828_858216831060566937_n_1080_jpg.rf.c78c4753cddd983e027d582004f53684.jpg,640,640,ori air force,229,92,628,499
Snapinsta-app_284192474_6006731559343828_858216831060566937_n_1080_jpg.rf.c78c4753cddd983e027d582004f53684.jpg,640,640,ori air force,6,71,503,516
ori167_jpg.rf.c78f7c661d937571f111d6711d8395d5.jpg,640,640,ori air force,60,98,640,541
ori167_jpg.rf.c78f7c661d937571f111d6711d8395d5.jpg,640,640,ori air force,0,195,505,565
ori99_jpg.rf.c7babc4b5cd83804e763261345d586e4.jpg,640,640,ori air force,0,8,640,520
ori99_jpg.rf.c7babc4b5cd83804e763261345d586e4.jpg,640,640,ori air force,176,14,640,416
ori234_jpg.rf.c7c9a4a90ca7c90fbe61d8ffe5ab3f40.jpg,640,640,ori air force,21,0,640,640
ori294_jpg.rf.c7e00fdfbc4b8335734b3d2d32286cc9.jpg,640,640,fake air force,190,106,561,499
ori294_jpg.rf.c7e00fdfbc4b8335734b3d2d32286cc9.jpg,640,640,fake air force,61,159,461,621
ori66_jpg.rf.c7e6315b208c610fcd75dbbdf6d5bf7e.jpg,640,640,ori air force,0,0,484,492
ori66_jpg.rf.c7e6315b208c610fcd75dbbdf6d5bf7e.jpg,640,640,ori air force,153,178,640,640
fake296_jpg.rf.c81609b1acfe31b3873fcab97d634825.jpg,640,640,fake air force,79,68,601,448
fake296_jpg.rf.c81609b1acfe31b3873fcab97d634825.jpg,640,640,fake air force,22,149,616,636
fakejordan284_jpg.rf.c82133854ffeaeae2578e39ff7be2378.jpg,640,640,fake jordan 1,236,76,640,599
fakejordan284_jpg.rf.c82133854ffeaeae2578e39ff7be2378.jpg,640,640,fake jordan 1,0,0,640,598
348915163_6646937911985858_2568822944995745830_n_jpg.rf.c804a3ca69c62ca4615e83fddad951cb.jpg,640,640,fake air force,182,104,464,618
fake121_jpg.rf.c8245a23cd861e1e148120430bd35fe6.jpg,640,640,fake air force,17,0,640,640
Snapinsta-app_330623481_527867456103347_3098842363715015505_n_1080_jpg.rf.c82882cf9c530feeea47efd970a59818.jpg,640,640,ori air force,31,34,611,601
orijordan53_jpg.rf.c84e0d3a24e2a69bfcbc68a4d0f41ec2.jpg,640,640,ori jordan 1,40,120,513,398
fakejordan144_jpg.rf.c85d27da1334e72d95a9e2a20fb0fe8b.jpg,640,640,fake jordan 1,363,203,577,544
Snapinsta-app_347647243_234201332562042_4104766793421500448_n_1080_jpg.rf.c82b778d5858e13c49c42e99ea56efde.jpg,640,640,fake air force,171,104,640,584
Snapinsta-app_347647243_234201332562042_4104766793421500448_n_1080_jpg.rf.c82b778d5858e13c49c42e99ea56efde.jpg,640,640,fake air force,20,74,476,537
orijordan99_jpg.rf.c8495b3a75035ef5a052ba174e994cae.jpg,640,640,ori jordan 1,314,226,572,596
orijordan99_jpg.rf.c8495b3a75035ef5a052ba174e994cae.jpg,640,640,ori jordan 1,95,240,364,626
fake146_jpg.rf.c8649985cb2cd4db4841afa857562005.jpg,640,640,fake air force,0,0,640,640
fake299_jpg.rf.c861b01b352809bdb16c510aee7cbb6a.jpg,640,640,fake air force,0,25,501,587
fake299_jpg.rf.c861b01b352809bdb16c510aee7cbb6a.jpg,640,640,fake air force,95,25,640,640
fakejordan105_jpg.rf.c87036058975b83898c1ce7ed6a03b1d.jpg,640,640,fake jordan 1,32,172,355,640
fakejordan105_jpg.rf.c87036058975b83898c1ce7ed6a03b1d.jpg,640,640,fake jordan 1,310,180,627,640
Snapinsta-app_358555699_660459786102044_720529887689024549_n_1080_jpg.rf.c87679874ce35d6502071f48dd26fd9d.jpg,640,640,ori air force,16,85,596,631
orijordan14_jpeg.rf.c8a9f729d9773d087b531754229296ce.jpg,640,640,ori jordan 1,184,144,629,496
orijordan14_jpeg.rf.c8a9f729d9773d087b531754229296ce.jpg,640,640,ori jordan 1,14,142,425,475
orijordan52_jpg.rf.c8c50af67d33235cb67fd7865fca4193.jpg,640,640,ori jordan 1,0,0,631,613
Snapinsta-app_369623450_3553457491638737_80723893434415956_n_1080_jpg.rf.c8ca4b9b10fba58acac469ebae234e21.jpg,640,640,fake jordan 1,104,315,582,593
fakejordan40_jpg.rf.c8b289340af86b2a2c7464447290812b.jpg,640,640,fake jordan 1,91,52,340,532
fakejordan40_jpg.rf.c8b289340af86b2a2c7464447290812b.jpg,640,640,fake jordan 1,331,48,591,537
Snapinsta-app_333343637_773657700415660_3387004584928535297_n_1080_jpg.rf.c8c951c20744d0fb320f6b3bc6e7ac6c.jpg,640,640,fake jordan 1,299,153,593,551
Snapinsta-app_333343637_773657700415660_3387004584928535297_n_1080_jpg.rf.c8c951c20744d0fb320f6b3bc6e7ac6c.jpg,640,640,fake jordan 1,28,132,314,524
fake177_jpg.rf.c888ce2fbd7bbc4a41c96c9cce203628.jpg,640,640,fake air force,1,16,562,634
fake246_jpg.rf.c882c72ab3054948a1704933325088f4.jpg,640,640,fake air force,156,332,363,631
fake246_jpg.rf.c882c72ab3054948a1704933325088f4.jpg,640,640,fake air force,359,325,563,623
370601800_6802901429760324_3952322605999063430_n_jpg.rf.c903495709741ac9f556b092c0503d52.jpg,640,640,ori jordan 1,325,98,512,562
370601800_6802901429760324_3952322605999063430_n_jpg.rf.c903495709741ac9f556b092c0503d52.jpg,640,640,ori jordan 1,118,73,325,555
ori291_jpg.rf.c8df358c71e299dddf8baa1cd69220b9.jpg,640,640,ori air force,0,46,507,637
ori291_jpg.rf.c8df358c71e299dddf8baa1cd69220b9.jpg,640,640,ori air force,115,0,640,580
fake167_jpg.rf.c9023993d05fd488b070f91d65f3522b.jpg,640,640,fake air force,0,0,505,602
fake167_jpg.rf.c9023993d05fd488b070f91d65f3522b.jpg,640,640,fake air force,69,0,640,640
orijordan48_jpg.rf.c910d6a7f64727dfd8670a4cece443da.jpg,640,640,ori jordan 1,0,17,635,453
orijordan48_jpg.rf.c910d6a7f64727dfd8670a4cece443da.jpg,640,640,ori jordan 1,13,248,559,569
ori203_jpg.rf.c94ad8410bfe43e3fda4944194f411e5.jpg,640,640,ori air force,114,158,554,390
ori203_jpg.rf.c94ad8410bfe43e3fda4944194f411e5.jpg,640,640,ori air force,152,269,508,409
fakejordan64_jpg.rf.c91dbcabf92b0af0660ef11de871611f.jpg,640,640,fake jordan 1,0,95,595,628
ori287_jpg.rf.c9151a51f3b4a26b5bba58f06b156e25.jpg,640,640,ori air force,0,46,507,570
ori287_jpg.rf.c9151a51f3b4a26b5bba58f06b156e25.jpg,640,640,ori air force,31,36,640,640
orijordan202_jpg.rf.c949ad10ec2e9c497570667768f528cb.jpg,640,640,ori jordan 1,11,173,634,518
fakejordan276_jpg.rf.c96edafdeb2c90916b27d553ee0b1a8e.jpg,640,640,fake jordan 1,105,78,414,396
fakejordan276_jpg.rf.c96edafdeb2c90916b27d553ee0b1a8e.jpg,640,640,fake jordan 1,271,187,583,508
fake49_jpg.rf.c9792483219bea5cd1f79cbc38b4e043.jpg,640,640,fake air force,14,200,497,640
fake49_jpg.rf.c9792483219bea5cd1f79cbc38b4e043.jpg,640,640,fake air force,0,0,418,485
Snapinsta-app_271612823_1081441729376420_1855613396220976184_n_1080_jpg.rf.c97ff85f7141c3bc59a8c468d1617ca6.jpg,640,640,fake air force,283,55,583,630
Snapinsta-app_271612823_1081441729376420_1855613396220976184_n_1080_jpg.rf.c97ff85f7141c3bc59a8c468d1617ca6.jpg,640,640,fake air force,12,33,330,625
fake295_jpg.rf.c96305bc64d4c15b9199dd259c6fe544.jpg,640,640,fake air force,51,181,577,625
fake295_jpg.rf.c96305bc64d4c15b9199dd259c6fe544.jpg,640,640,fake air force,0,0,572,492
